path,label,xmlpath
夏固原市3车追尾造成苯泄漏2人死亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/夏固原市3车追尾造成苯泄漏2人死亡.xml
济青高速潍坊段百余辆车因大雪相撞致1人死亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/济青高速潍坊段百余辆车因大雪相撞致1人死亡.xml
杭州一槽罐车压扁小轿车小车司机当场丧生,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/杭州一槽罐车压扁小轿车小车司机当场丧生.xml
南昌一男子酒驾引发交通事故,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/南昌一男子酒驾引发交通事故.xml
潍坊一辆捷达轿车为躲过路行人,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/潍坊一辆捷达轿车为躲过路行人.xml
海口小货车商务车相撞致2死4伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/海口小货车商务车相撞致2死4伤.xml
厦门货车连撞四车致3死4伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/厦门货车连撞四车致3死4伤.xml
北京城管执法车撞伤13岁骑车中学生拖行40余米,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/北京城管执法车撞伤13岁骑车中学生拖行40余米.xml
江西景德镇客车相撞致5人死亡20余人受伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/江西景德镇客车相撞致5人死亡20余人受伤.xml
摩托车撞大货一死一伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/摩托车撞大货一死一伤.xml
富阳发生重大道路交通事故三人死亡三人重伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/富阳发生重大道路交通事故三人死亡三人重伤.xml
河南承载学生事故车辆超载19人2名司机被刑拘,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/河南承载学生事故车辆超载19人2名司机被刑拘.xml
怒江兰坪发生一起交通事故,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/怒江兰坪发生一起交通事故.xml
兴义往安龙方向高速路顶效二号隧道内发生交通事故,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/兴义往安龙方向高速路顶效二号隧道内发生交通事故.xml
海文高速小汽车交通事故致1死8伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/海文高速小汽车交通事故致1死8伤.xml
浙江黄岩一客车与轿车相撞两死两重伤数人轻伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/浙江黄岩一客车与轿车相撞两死两重伤数人轻伤.xml
湖南长潭高速6车相撞致1人死亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/湖南长潭高速6车相撞致1人死亡.xml
广西南梧二级路藤县特大交通事故4死9伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/广西南梧二级路藤县特大交通事故4死9伤.xml
温江一货车侧翻两人被困,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/温江一货车侧翻两人被困.xml
椹川大道北与康强路交汇处发生重大交通事故,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/椹川大道北与康强路交汇处发生重大交通事故.xml
广州发生特大交通事故酒驾司机开假军车撞死4人,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/广州发生特大交通事故酒驾司机开假军车撞死4人.xml
失控轿车连撞路边四车,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/失控轿车连撞路边四车.xml
101国道密云段现惨祸客车农用车相撞致6人亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/101国道密云段现惨祸客车农用车相撞致6人亡.xml
超载中巴迎面撞上大客,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/超载中巴迎面撞上大客.xml
乌兰察布市发生特大交通事故8人当场死亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/乌兰察布市发生特大交通事故8人当场死亡.xml
澄城一工商执法车撞上摩托车2人死亡1人重伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/澄城一工商执法车撞上摩托车2人死亡1人重伤.xml
昆明立交桥3车相撞致5死2伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/昆明立交桥3车相撞致5死2伤.xml
面包车超车侧翻伤两人,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/面包车超车侧翻伤两人.xml
合肥发生一起特大交通事故造成6人死亡11受伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/合肥发生一起特大交通事故造成6人死亡11受伤.xml
宁夏两客车相撞11人死,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/宁夏两客车相撞11人死.xml
天门妇女结伴去打工京山遇车祸4死4伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/天门妇女结伴去打工京山遇车祸4死4伤.xml
京珠高速郑州往焦作方向19辆车连环相撞,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/京珠高速郑州往焦作方向19辆车连环相撞.xml
黑龙江五常发生特大交通事故6人死亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/黑龙江五常发生特大交通事故6人死亡.xml
包固公路发生五死特大交通事故,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/包固公路发生五死特大交通事故.xml
运奶车侧翻撞坏四轿车被撞大众轿车基本报废,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/运奶车侧翻撞坏四轿车被撞大众轿车基本报废.xml
河北国道两客车相撞,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/河北国道两客车相撞.xml
香港长青隧道5车相撞1人亡,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/香港长青隧道5车相撞1人亡.xml
跑车撞护栏四轮朝天车内两女一人无碍一人受伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/跑车撞护栏四轮朝天车内两女一人无碍一人受伤.xml
多哥发生重大交通事故致６３人死伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/多哥发生重大交通事故致６３人死伤.xml
弹了弹烟灰丢了一条命开车千万别做小动作,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/弹了弹烟灰丢了一条命开车千万别做小动作.xml
河南南阳风景区内卡车失控撞死8人,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/河南南阳风景区内卡车失控撞死8人.xml
两车追尾当场1死7伤,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/两车追尾当场1死7伤.xml
轿车蛇行撞房2死3伤司机疑为酒后驾车,交通事故,/home/data/toy/raw_data/CEC-Corpus/CEC/交通事故/轿车蛇行撞房2死3伤司机疑为酒后驾车.xml
广东河源55名学生疑集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/广东河源55名学生疑集体食物中毒.xml
陕西丹凤54名中学生食用生豆角中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/陕西丹凤54名中学生食用生豆角中毒.xml
新疆伊犁5名儿童食用自制酸菜食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/新疆伊犁5名儿童食用自制酸菜食物中毒.xml
广州天河一家鞋厂129员工食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/广州天河一家鞋厂129员工食物中毒.xml
新加坡发生集体食物中毒事件1人死亡,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/新加坡发生集体食物中毒事件1人死亡.xml
辽宁锦州一所小学百名学生食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/辽宁锦州一所小学百名学生食物中毒.xml
疑似食物中毒二十多工人送医,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/疑似食物中毒二十多工人送医.xml
龙岗一小食店发生一起疑似中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/龙岗一小食店发生一起疑似中毒事件.xml
华县突发疑似食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/华县突发疑似食物中毒事件.xml
黑龙江鸡西市20多名小学生疑似食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/黑龙江鸡西市20多名小学生疑似食物中毒.xml
江苏丹阳近百学生食物中毒警方展开调查,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/江苏丹阳近百学生食物中毒警方展开调查.xml
山西新绛民办中学74名学生集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/山西新绛民办中学74名学生集体食物中毒.xml
罗马尼亚36名中学生集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/罗马尼亚36名中学生集体食物中毒.xml
祖孙俩食物中毒警车引领开辟生命通道,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/祖孙俩食物中毒警车引领开辟生命通道.xml
北京幼儿园校餐致近50名儿童中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京幼儿园校餐致近50名儿童中毒.xml
渭南发生一起疑似食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/渭南发生一起疑似食物中毒事件.xml
广东东山中学20余名学生疑似食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/广东东山中学20余名学生疑似食物中毒.xml
大马644囚犯食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/大马644囚犯食物中毒.xml
云南丘北一幼儿园32学生疑似食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/云南丘北一幼儿园32学生疑似食物中毒.xml
河南卢氏县婚宴致91人食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/河南卢氏县婚宴致91人食物中毒.xml
北京顺义工地约百名工人食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京顺义工地约百名工人食物中毒.xml
湖北武昌18名学生快餐店吃晚餐后食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/湖北武昌18名学生快餐店吃晚餐后食物中毒.xml
村民家办婚宴食物中毒撂倒16人,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/村民家办婚宴食物中毒撂倒16人.xml
石家庄一工厂因豆角未炒熟致24人中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/石家庄一工厂因豆角未炒熟致24人中毒.xml
北京东城当代MOMA幼儿园多名孩子呕吐被疑食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京东城当代MOMA幼儿园多名孩子呕吐被疑食物中毒.xml
北京行知实验学校11名学生食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京行知实验学校11名学生食物中毒.xml
澳门141人食物中毒与进食“问题生蚝”有关,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/澳门141人食物中毒与进食“问题生蚝”有关.xml
哈尔滨学院部分学生食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/哈尔滨学院部分学生食物中毒.xml
湖北公安县发生食物中毒6人死亡,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/湖北公安县发生食物中毒6人死亡.xml
台中21名学生疑似午餐后食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/台中21名学生疑似午餐后食物中毒.xml
城东区发生疑似食物中毒事件全力救治中毒患者,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/城东区发生疑似食物中毒事件全力救治中毒患者.xml
日本旅馆饭菜导致72名观光客集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/日本旅馆饭菜导致72名观光客集体食物中毒.xml
哈尔滨40名小学生疑似食物中毒入院治疗,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/哈尔滨40名小学生疑似食物中毒入院治疗.xml
北京40余工人食用扁豆后集体呕吐,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京40余工人食用扁豆后集体呕吐.xml
湖南24名游客在广西北海集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/湖南24名游客在广西北海集体食物中毒.xml
深圳龙岗区一家工厂数百人食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/深圳龙岗区一家工厂数百人食物中毒.xml
东莞26名学生吃食堂发馊剩饭致食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/东莞26名学生吃食堂发馊剩饭致食物中毒.xml
德化县卫生局积极处置一起疑似食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/德化县卫生局积极处置一起疑似食物中毒事件.xml
湖北咸宁市240多人参加生日宴会后食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/湖北咸宁市240多人参加生日宴会后食物中毒.xml
比亚迪重大食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/比亚迪重大食物中毒事件.xml
餐馆无证经营，合肥70余人中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/餐馆无证经营，合肥70余人中毒.xml
大理州巍山县处置一起食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/大理州巍山县处置一起食物中毒事件.xml
广东发生食物中毒事件牛肉丸毒倒200多小学生,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/广东发生食物中毒事件牛肉丸毒倒200多小学生.xml
宝树(清远)纺织制衣有限公司职工食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/宝树(清远)纺织制衣有限公司职工食物中毒.xml
通许发生集体食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/通许发生集体食物中毒事件.xml
江西萍乡现30多人食物中毒现象目前脱离危险,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/江西萍乡现30多人食物中毒现象目前脱离危险.xml
印度发生假酒集体中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/印度发生假酒集体中毒事件.xml
新加坡137人食物中毒两人死亡,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/新加坡137人食物中毒两人死亡.xml
青海发生一起疑似食物中毒事件,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/青海发生一起疑似食物中毒事件.xml
湖北襄樊一所学校22名学生食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/湖北襄樊一所学校22名学生食物中毒.xml
俄罗斯93名儿童食物中毒被送院治疗,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/俄罗斯93名儿童食物中毒被送院治疗.xml
深圳一足浴城50多名女技师食物中毒已脱离危险,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/深圳一足浴城50多名女技师食物中毒已脱离危险.xml
广东湛江21名小学生疑因食用不洁食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/广东湛江21名小学生疑因食用不洁食物中毒.xml
山西女篮赛前食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/山西女篮赛前食物中毒.xml
上海一家公司70多名员工食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/上海一家公司70多名员工食物中毒.xml
肇庆一家三口突发“重病”食物中毒惹的祸,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/肇庆一家三口突发“重病”食物中毒惹的祸.xml
北京一印刷厂40余工人食未炒熟扁豆致中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/北京一印刷厂40余工人食未炒熟扁豆致中毒.xml
内蒙古一所小学发生疑似食物中毒68人发病,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/内蒙古一所小学发生疑似食物中毒68人发病.xml
内蒙古宁城71人集体食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/内蒙古宁城71人集体食物中毒.xml
河南叶县廉村小学300人中毒续：校长被停职,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/河南叶县廉村小学300人中毒续：校长被停职.xml
甘肃武威第一幼儿园59名儿童食物中毒,食物中毒,/home/data/toy/raw_data/CEC-Corpus/CEC/食物中毒/甘肃武威第一幼儿园59名儿童食物中毒.xml
四川成都余震已有四十四次市民均不愿回家,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川成都余震已有四十四次市民均不愿回家.xml
四川蓬安县房屋瓦片被震落广西陕西震感强烈,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川蓬安县房屋瓦片被震落广西陕西震感强烈.xml
辽宁省海城市发生4.3级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/辽宁省海城市发生4.3级地震.xml
新疆地震造成4万余人受灾经济损失上千万,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/新疆地震造成4万余人受灾经济损失上千万.xml
印尼中爪哇省地震造成重大伤亡,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/印尼中爪哇省地震造成重大伤亡.xml
新疆哈密5.1级地震尚无人员伤亡财产损失报告,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/新疆哈密5.1级地震尚无人员伤亡财产损失报告.xml
斐济附近海域发生6.5级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/斐济附近海域发生6.5级地震.xml
甘肃天祝发生4.3级地震青海门源震感强烈,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/甘肃天祝发生4.3级地震青海门源震感强烈.xml
重庆市区有明显震感电线杆在摇晃,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/重庆市区有明显震感电线杆在摇晃.xml
新西兰东北部海域发生6.6级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/新西兰东北部海域发生6.6级地震.xml
尼加拉瓜太平洋沿岸发生6.6级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/尼加拉瓜太平洋沿岸发生6.6级地震.xml
受四川汶川强烈地震影响甘肃庆阳出现明显震感,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/受四川汶川强烈地震影响甘肃庆阳出现明显震感.xml
受四川地震影响重庆震动强烈通信中断,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/受四川地震影响重庆震动强烈通信中断.xml
尼加拉瓜太平洋海域发生６.６级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/尼加拉瓜太平洋海域发生６.６级地震.xml
日本福岛近海发生4.8级地震不会引发海啸,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/日本福岛近海发生4.8级地震不会引发海啸.xml
四川汶川地震致重庆4名学生死亡100多人受伤,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川汶川地震致重庆4名学生死亡100多人受伤.xml
甘肃兰州震感明显,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/甘肃兰州震感明显.xml
贵州罗甸县发生4.0级地震目前尚无人员伤亡报告,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/贵州罗甸县发生4.0级地震目前尚无人员伤亡报告.xml
南太平洋新喀里多尼亚发生6.8级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/南太平洋新喀里多尼亚发生6.8级地震.xml
哥斯达黎加地震造成6人死亡42人失踪,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/哥斯达黎加地震造成6人死亡42人失踪.xml
印尼地震将大批房屋夷为平地太平间被尸体淹没,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/印尼地震将大批房屋夷为平地太平间被尸体淹没.xml
河南渑池3.5级地震煤矿巷道被损9人遇难,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/河南渑池3.5级地震煤矿巷道被损9人遇难.xml
国家地震局启动一级预案救援队已集结,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/国家地震局启动一级预案救援队已集结.xml
印尼许多城市都有震感北部沿海地区也有震感,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/印尼许多城市都有震感北部沿海地区也有震感.xml
浙江杭州：高楼震感明显不会造成进一步影响,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/浙江杭州：高楼震感明显不会造成进一步影响.xml
青海发生6.3级地震震区人口密度低尚无人员伤亡,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/青海发生6.3级地震震区人口密度低尚无人员伤亡.xml
智利北部海域发生6.2级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/智利北部海域发生6.2级地震.xml
昆明震感强烈许多市民冒雨走上街头,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/昆明震感强烈许多市民冒雨走上街头.xml
四川汶川县7.8级地震后发生三次余震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川汶川县7.8级地震后发生三次余震.xml
四川汶川县发生7.8级地震西安城区有强烈震感,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川汶川县发生7.8级地震西安城区有强烈震感.xml
云南瑞丽地震19人受伤紧急转移受灾群众9496人,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/云南瑞丽地震19人受伤紧急转移受灾群众9496人.xml
山西：感到地震后很多人跑到户外空旷地带,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/山西：感到地震后很多人跑到户外空旷地带.xml
宁夏银川发生有感地震持续时间20秒左右,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/宁夏银川发生有感地震持续时间20秒左右.xml
贵阳：有强烈震感通讯半瘫痪交通秩序正常,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/贵阳：有强烈震感通讯半瘫痪交通秩序正常.xml
墨西哥强烈地震致800栋房屋受损首都高楼晃动,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/墨西哥强烈地震致800栋房屋受损首都高楼晃动.xml
印尼爪哇省发生6.2级地震已至少造成51人死亡,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/印尼爪哇省发生6.2级地震已至少造成51人死亡.xml
内蒙古：人们感到地震后纷纷咨询地震情况,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/内蒙古：人们感到地震后纷纷咨询地震情况.xml
西藏班戈县5.5级地震发生在无人区影响有限,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/西藏班戈县5.5级地震发生在无人区影响有限.xml
上海：高层建筑普遍有震感但不会造成危害,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/上海：高层建筑普遍有震感但不会造成危害.xml
四川地震对云南有一定影响部分地区房屋已出现倒损,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川地震对云南有一定影响部分地区房屋已出现倒损.xml
成都网友称震感强烈女同事当即哭泣,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/成都网友称震感强烈女同事当即哭泣.xml
智利8.2级地震引发2米高海啸多国发布预警,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/智利8.2级地震引发2米高海啸多国发布预警.xml
四川汶川强地震近万人丧生中国各界奋力救灾,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川汶川强地震近万人丧生中国各界奋力救灾.xml
云南西双版纳发生4.6级地震暂无人员伤亡,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/云南西双版纳发生4.6级地震暂无人员伤亡.xml
云南永善县5.3级地震已致21人伤2731间民房受损,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/云南永善县5.3级地震已致21人伤2731间民房受损.xml
哥伦比亚东北部发生5．4级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/哥伦比亚东北部发生5．4级地震.xml
新疆察布查尔锡伯自治县5.0级地震末有人员伤亡,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/新疆察布查尔锡伯自治县5.0级地震末有人员伤亡.xml
云南盈江发生5.0级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/云南盈江发生5.0级地震.xml
辽宁省海城市发生4.3级地震尚无人员伤亡的报告,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/辽宁省海城市发生4.3级地震尚无人员伤亡的报告.xml
威海地震威海地震最新消息,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/威海地震威海地震最新消息.xml
重庆发生强烈震感学生慌忙逃出寝室楼,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/重庆发生强烈震感学生慌忙逃出寝室楼.xml
四川发生6.1级地震波及云南多个地区,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川发生6.1级地震波及云南多个地区.xml
印度6.8级强震数百人伤亡西藏亚东7死23伤,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/印度6.8级强震数百人伤亡西藏亚东7死23伤.xml
四川攀枝花地震已部分房屋垮塌,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川攀枝花地震已部分房屋垮塌.xml
台湾高雄23日8时4分发生5.2级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/台湾高雄23日8时4分发生5.2级地震.xml
俄罗斯地震死亡人数升至12人,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/俄罗斯地震死亡人数升至12人.xml
至18时地震已造成川甘渝滇等地107人死亡34人受伤,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/至18时地震已造成川甘渝滇等地107人死亡34人受伤.xml
四川攀枝花与凉山会理县交界发生6.1级地震,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川攀枝花与凉山会理县交界发生6.1级地震.xml
智利7.6地震后再发6场余震4次震级为5级以上,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/智利7.6地震后再发6场余震4次震级为5级以上.xml
川西发生地震成都震感强烈,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/川西发生地震成都震感强烈.xml
智利地震再修正为里氏7.6级海啸预警已被取消,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/智利地震再修正为里氏7.6级海啸预警已被取消.xml
四川攀枝花6.1级地震已造成38人死亡982人受伤,地震,/home/data/toy/raw_data/CEC-Corpus/CEC/地震/四川攀枝花6.1级地震已造成38人死亡982人受伤.xml
